device_id,device_name,ip_address,os,device_type,scan_date,vulnerability_id,cve_publish_date,plugin_id,cvss_score,risk_score,exploit_available,patch_available,compliance_issue,vulnerability_age
DVC-10013,host-515,192.168.1.131,macOS Ventura,Workstation,2024-12-09,CVE-2023-41832,2023-07-23,98240,5.9,442.5,No,Yes,No,55
DVC-10036,host-522,192.168.28.18,Windows Server 2019,Server,2024-03-10,CVE-2020-97913,2023-10-21,46714,4.6,345.0,Yes,No,No,329
DVC-10376,host-602,192.168.9.236,Linux Ubuntu,Workstation,2024-07-03,CVE-2018-64152,2023-04-19,20806,3.0,150.0,No,Yes,No,214
DVC-10373,host-616,192.168.49.241,Linux Ubuntu,Workstation,2024-04-29,CVE-2024-15941,2023-03-08,56161,6.7,502.5,No,No,Yes,279
DVC-10352,host-882,192.168.198.115,Windows 10,Workstation,2024-08-20,CVE-2015-70372,2023-05-14,86822,9.9,1237.5,Yes,Yes,No,166
DVC-10092,host-869,192.168.154.180,Windows Server 2019,Server,2024-06-15,CVE-2017-8612,2023-12-26,28462,9.7,1212.5,No,No,Yes,232
DVC-10081,host-612,192.168.238.18,Linux RHEL,Server,2024-05-03,CVE-2024-80871,2023-11-15,79813,4.2,315.0,Yes,No,No,275
DVC-10084,host-206,192.168.56.95,Linux RHEL,Server,2024-04-03,CVE-2016-84063,2023-11-25,64887,5.2,390.0,No,No,No,305
DVC-10376,host-602,192.168.9.236,Linux Ubuntu,Workstation,2024-09-07,CVE-2019-29498,2023-12-02,98862,1.6,80.0,No,No,Yes,148
DVC-10459,host-636,192.168.202.73,macOS Ventura,Workstation,2024-07-14,CVE-2022-34455,2023-08-12,70641,4.4,330.0,Yes,No,Yes,203
DVC-10143,host-839,192.168.226.110,Windows Server 2019,Server,2024-10-06,CVE-2017-87434,2023-10-02,10879,4.5,337.5,No,Yes,Yes,119
DVC-10182,host-677,192.168.36.125,Linux Ubuntu,Workstation,2024-08-07,CVE-2024-72346,2023-11-17,14697,3.4,170.0,Yes,Yes,No,179
DVC-10162,host-372,192.168.56.70,Linux RHEL,Server,2024-07-05,CVE-2024-80871,2023-11-15,79813,4.2,315.0,No,No,No,212
DVC-10081,host-612,192.168.238.18,Linux RHEL,Server,2024-10-23,CVE-2024-69853,2023-03-19,25251,8.9,890.0,Yes,No,No,102
DVC-10054,host-931,192.168.204.118,macOS Ventura,Workstation,2024-10-09,CVE-2019-75410,2023-07-01,27148,3.9,195.0,No,No,Yes,116
DVC-10397,host-733,192.168.148.202,Windows Server 2019,Server,2024-01-04,CVE-2022-16528,2023-12-19,40896,9.7,1212.5,Yes,No,No,395
DVC-10034,host-185,192.168.126.204,Linux RHEL,Server,2024-10-15,CVE-2023-71990,2023-05-26,34836,7.2,720.0,No,No,Yes,110
DVC-10272,host-159,192.168.132.38,macOS Ventura,Workstation,2024-04-23,CVE-2017-53462,2023-10-20,15450,3.1,155.0,No,Yes,No,285
DVC-10139,host-885,192.168.147.15,Linux Ubuntu,Workstation,2024-06-27,CVE-2019-75410,2023-07-01,27148,3.9,195.0,No,Yes,Yes,220
DVC-10152,host-392,192.168.160.153,Windows Server 2019,Server,2024-11-08,CVE-2017-9444,2023-04-03,47856,8.6,860.0,Yes,No,Yes,86
DVC-10235,host-113,192.168.47.60,Linux RHEL,Server,2024-06-19,CVE-2016-43525,2023-01-28,74762,1.7,85.0,No,Yes,Yes,228
DVC-10015,host-298,192.168.158.238,Windows Server 2019,Server,2024-07-08,CVE-2023-85749,2023-07-19,59842,5.1,382.5,No,No,Yes,209
DVC-10077,host-898,192.168.224.11,macOS Ventura,Workstation,2024-05-17,CVE-2023-46108,2023-08-29,15750,8.6,860.0,No,Yes,Yes,261
DVC-10412,host-463,192.168.98.168,Linux Ubuntu,Workstation,2024-06-24,CVE-2018-93681,2023-03-30,40243,7.0,700.0,Yes,No,No,223
DVC-10177,host-954,192.168.57.78,macOS Ventura,Workstation,2024-12-15,CVE-2021-17257,2023-08-29,59507,1.2,60.0,Yes,No,Yes,49
DVC-10035,host-784,192.168.122.225,Linux RHEL,Server,2024-07-01,CVE-2015-16433,2023-05-26,19680,9.1,1137.5,No,No,No,216
DVC-10309,host-480,192.168.91.132,macOS Ventura,Workstation,2024-11-14,CVE-2016-77008,2023-07-24,72466,5.3,397.5,Yes,No,Yes,80
DVC-10107,host-421,192.168.213.92,Windows 10,Workstation,2024-07-23,CVE-2016-2376,2023-03-07,12855,5.0,375.0,No,Yes,No,194
DVC-10459,host-636,192.168.202.73,macOS Ventura,Workstation,2024-05-14,CVE-2019-7644,2023-01-18,48301,0.6,30.0,Yes,Yes,No,264
DVC-10482,host-214,192.168.158.196,Linux RHEL,Server,2024-09-17,CVE-2020-61797,2023-05-22,71657,5.6,420.0,No,No,Yes,138
DVC-10134,host-953,192.168.245.233,Linux RHEL,Server,2024-10-26,CVE-2024-75256,2023-11-23,81897,5.0,375.0,Yes,No,No,99
DVC-10141,host-789,192.168.115.218,Linux Ubuntu,Workstation,2024-06-18,CVE-2017-4661,2023-01-19,82865,2.7,135.0,No,Yes,No,229
DVC-10047,host-274,192.168.108.251,Windows Server 2019,Server,2024-07-13,CVE-2016-25931,2023-08-19,14291,6.9,517.5,Yes,No,No,204
DVC-10442,host-604,192.168.82.124,Windows 10,Workstation,2024-11-27,CVE-2016-17353,2023-12-29,21411,6.1,457.5,Yes,No,No,67
DVC-10496,host-898,192.168.29.156,Windows 10,Workstation,2024-10-25,CVE-2018-97154,2023-08-29,38384,5.8,435.0,Yes,No,Yes,100
DVC-10164,host-175,192.168.7.247,Windows Server 2019,Server,2024-02-17,CVE-2018-64152,2023-04-19,20806,3.0,150.0,No,No,Yes,351
DVC-10102,host-831,192.168.53.94,Linux Ubuntu,Workstation,2024-06-15,CVE-2018-39433,2023-12-20,99674,5.7,427.5,Yes,Yes,No,232
DVC-10109,host-562,192.168.166.144,Linux Ubuntu,Workstation,2024-11-02,CVE-2020-97913,2023-10-21,46714,4.6,345.0,No,Yes,Yes,92
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-07-28,CVE-2016-20839,2023-11-04,98458,5.0,375.0,No,Yes,No,189
DVC-10371,host-223,192.168.175.174,Linux RHEL,Server,2024-03-22,CVE-2024-95050,2023-09-23,18099,2.6,130.0,No,No,Yes,317
DVC-10342,host-110,192.168.30.46,Windows 10,Workstation,2024-06-22,CVE-2020-85643,2023-10-08,82570,8.0,800.0,No,Yes,No,225
DVC-10429,host-607,192.168.114.110,Windows 10,Workstation,2024-01-03,CVE-2017-93060,2023-03-08,10853,7.2,720.0,Yes,Yes,No,396
DVC-10428,host-501,192.168.18.223,macOS Ventura,Workstation,2024-08-25,CVE-2019-48374,2023-12-26,22723,8.7,870.0,Yes,No,No,161
DVC-10451,host-478,192.168.221.18,Linux RHEL,Server,2024-04-30,CVE-2021-12778,2023-10-21,55347,3.8,190.0,Yes,No,Yes,278
DVC-10211,host-928,192.168.166.242,Windows 10,Workstation,2024-11-28,CVE-2019-72718,2023-12-05,38085,1.4,70.0,Yes,Yes,No,66
DVC-10190,host-594,192.168.226.138,macOS Ventura,Workstation,2024-11-16,CVE-2020-61797,2023-05-22,71657,5.6,420.0,No,Yes,Yes,78
DVC-10307,host-699,192.168.251.97,Linux Ubuntu,Workstation,2024-06-06,CVE-2016-96091,2023-10-19,73579,3.5,175.0,No,Yes,Yes,241
DVC-10333,host-685,192.168.65.239,macOS Ventura,Workstation,2024-04-26,CVE-2016-69951,2023-12-31,73072,4.2,315.0,No,Yes,No,282
DVC-10157,host-277,192.168.107.146,Linux Ubuntu,Workstation,2024-06-09,CVE-2023-80559,2023-12-05,15065,4.8,360.0,Yes,No,Yes,238
DVC-10129,host-933,192.168.199.30,Linux Ubuntu,Workstation,2024-06-02,CVE-2020-91538,2023-10-27,62237,3.6,180.0,No,No,Yes,245
DVC-10053,host-930,192.168.151.91,Windows Server 2019,Server,2024-03-20,CVE-2020-91265,2023-10-22,53699,8.8,880.0,Yes,Yes,Yes,319
DVC-10142,host-251,192.168.141.205,Linux RHEL,Server,2024-04-24,CVE-2016-99767,2023-12-19,51663,1.7,85.0,Yes,No,Yes,284
DVC-10158,host-101,192.168.152.81,Windows Server 2019,Server,2024-03-06,CVE-2016-23123,2023-11-08,17221,3.8,190.0,No,Yes,No,333
DVC-10227,host-433,192.168.21.99,Windows Server 2019,Server,2024-06-03,CVE-2016-82287,2023-03-15,34262,4.2,315.0,Yes,No,Yes,244
DVC-10119,host-748,192.168.13.148,macOS Ventura,Workstation,2024-03-18,CVE-2021-31825,2023-10-21,10602,5.3,397.5,No,Yes,Yes,321
DVC-10473,host-443,192.168.73.115,Linux RHEL,Server,2024-07-31,CVE-2018-4223,2023-12-09,25496,2.6,130.0,No,Yes,Yes,186
DVC-10128,host-174,192.168.54.205,Linux RHEL,Server,2024-10-25,CVE-2018-48176,2023-08-18,70036,0.5,25.0,Yes,Yes,No,100
DVC-10417,host-377,192.168.129.86,Linux Ubuntu,Workstation,2024-03-31,CVE-2016-7307,2023-04-14,22469,7.8,780.0,Yes,Yes,No,308
DVC-10414,host-918,192.168.123.140,Linux RHEL,Server,2024-08-05,CVE-2024-5106,2023-04-02,58956,4.2,315.0,Yes,Yes,Yes,181
DVC-10450,host-852,192.168.99.130,macOS Ventura,Workstation,2024-05-07,CVE-2018-39433,2023-12-20,99674,5.7,427.5,Yes,Yes,No,271
DVC-10470,host-839,192.168.238.60,Linux Ubuntu,Workstation,2024-02-27,CVE-2016-32077,2023-03-03,66178,4.8,360.0,No,No,No,341
DVC-10242,host-228,192.168.252.217,Windows Server 2019,Server,2024-08-24,CVE-2019-43640,2023-04-09,37464,6.8,510.0,Yes,Yes,Yes,162
DVC-10073,host-870,192.168.112.233,macOS Ventura,Workstation,2024-07-15,CVE-2019-62936,2023-11-19,54297,7.5,750.0,No,Yes,Yes,202
DVC-10436,host-780,192.168.211.12,macOS Ventura,Workstation,2024-10-25,CVE-2016-88106,2023-04-19,88974,6.8,510.0,Yes,No,No,100
DVC-10031,host-485,192.168.192.149,Windows Server 2019,Server,2024-08-06,CVE-2017-32033,2023-04-04,31397,6.9,517.5,Yes,No,No,180
DVC-10438,host-339,192.168.230.168,macOS Ventura,Workstation,2024-07-25,CVE-2015-18396,2023-12-31,15695,0.5,25.0,Yes,Yes,Yes,192
DVC-10049,host-680,192.168.19.63,Windows Server 2019,Server,2024-06-08,CVE-2018-14039,2023-04-22,37709,0.3,15.0,No,No,Yes,239
DVC-10249,host-592,192.168.100.226,Linux Ubuntu,Workstation,2024-08-04,CVE-2016-11500,2023-02-27,38667,3.9,195.0,Yes,Yes,Yes,182
DVC-10013,host-515,192.168.1.131,macOS Ventura,Workstation,2024-05-18,CVE-2017-95759,2023-02-13,87505,1.6,80.0,Yes,Yes,No,260
DVC-10216,host-749,192.168.19.187,Windows 10,Workstation,2024-02-17,CVE-2020-40828,2023-01-16,87491,7.6,760.0,No,Yes,Yes,351
DVC-10277,host-238,192.168.122.203,Windows 10,Workstation,2024-05-29,CVE-2020-28105,2023-05-18,97348,8.3,830.0,Yes,No,Yes,249
DVC-10053,host-930,192.168.151.91,Windows Server 2019,Server,2024-09-15,CVE-2022-37181,2023-03-23,47476,6.3,472.5,No,No,Yes,140
DVC-10480,host-353,192.168.39.223,Windows 10,Workstation,2024-08-10,CVE-2016-55640,2023-07-07,25300,4.8,360.0,No,Yes,Yes,176
DVC-10341,host-754,192.168.27.25,macOS Ventura,Workstation,2024-09-11,CVE-2023-46108,2023-08-29,15750,8.6,860.0,Yes,No,No,144
DVC-10375,host-205,192.168.115.30,Linux Ubuntu,Workstation,2024-01-03,CVE-2024-1239,2023-10-07,99679,4.1,307.5,No,No,No,396
DVC-10080,host-856,192.168.105.216,Windows 10,Workstation,2024-01-09,CVE-2017-7318,2023-04-01,10744,4.3,322.5,Yes,Yes,Yes,390
DVC-10041,host-717,192.168.123.143,Windows Server 2019,Server,2024-07-01,CVE-2017-53462,2023-10-20,15450,3.1,155.0,No,Yes,No,216
DVC-10354,host-609,192.168.195.209,Windows Server 2019,Server,2024-10-13,CVE-2018-64152,2023-04-19,20806,3.0,150.0,Yes,Yes,No,112
DVC-10101,host-278,192.168.91.201,Windows Server 2019,Server,2024-05-08,CVE-2017-12442,2023-06-09,48269,8.1,810.0,Yes,Yes,No,270
DVC-10120,host-733,192.168.239.42,macOS Ventura,Workstation,2024-03-31,CVE-2016-36702,2023-05-06,75063,7.4,740.0,No,No,Yes,308
DVC-10082,host-495,192.168.29.91,Linux Ubuntu,Workstation,2024-11-18,CVE-2022-12618,2023-08-28,31308,1.0,50.0,Yes,No,No,76
DVC-10031,host-485,192.168.192.149,Windows Server 2019,Server,2024-11-28,CVE-2017-87434,2023-10-02,10879,4.5,337.5,Yes,No,Yes,66
DVC-10435,host-478,192.168.253.35,Windows 10,Workstation,2024-08-07,CVE-2018-5251,2023-07-09,24418,6.9,517.5,No,No,Yes,179
DVC-10260,host-967,192.168.100.21,Windows 10,Workstation,2024-09-02,CVE-2020-4145,2023-04-26,45605,3.9,195.0,Yes,Yes,Yes,153
DVC-10275,host-706,192.168.18.75,macOS Ventura,Workstation,2024-11-24,CVE-2019-41931,2023-03-12,54580,7.3,730.0,Yes,Yes,Yes,70
DVC-10106,host-911,192.168.0.233,macOS Ventura,Workstation,2024-09-07,CVE-2016-40744,2023-04-18,21201,8.9,890.0,Yes,No,No,148
DVC-10423,host-324,192.168.104.160,Windows Server 2019,Server,2024-06-25,CVE-2024-1786,2023-06-03,41737,9.3,1162.5,Yes,Yes,No,222
DVC-10094,host-931,192.168.242.162,Linux Ubuntu,Workstation,2024-03-20,CVE-2016-96091,2023-10-19,73579,3.5,175.0,Yes,No,No,319
DVC-10042,host-415,192.168.59.24,Linux Ubuntu,Workstation,2024-04-07,CVE-2016-99767,2023-12-19,51663,1.7,85.0,Yes,Yes,No,301
DVC-10247,host-315,192.168.253.25,macOS Ventura,Workstation,2024-07-22,CVE-2024-71704,2023-07-15,64424,3.4,170.0,No,Yes,Yes,195
DVC-10413,host-615,192.168.92.92,Linux Ubuntu,Workstation,2024-12-12,CVE-2018-25777,2023-06-12,66923,6.0,450.0,No,Yes,No,52
DVC-10147,host-967,192.168.232.59,macOS Ventura,Workstation,2024-01-06,CVE-2021-4138,2023-06-21,54547,6.6,495.0,No,Yes,No,393
DVC-10298,host-962,192.168.14.61,macOS Ventura,Workstation,2024-08-06,CVE-2022-75513,2023-09-02,84088,0.4,20.0,No,Yes,Yes,180
DVC-10389,host-785,192.168.181.72,Linux RHEL,Server,2024-03-30,CVE-2017-1879,2023-12-20,42909,3.0,150.0,No,Yes,Yes,309
DVC-10180,host-719,192.168.124.118,macOS Ventura,Workstation,2024-12-13,CVE-2016-90365,2023-11-25,38153,5.5,412.5,Yes,No,No,51
DVC-10374,host-803,192.168.158.171,Linux RHEL,Server,2024-05-01,CVE-2024-69853,2023-03-19,25251,8.9,890.0,Yes,Yes,No,277
DVC-10196,host-234,192.168.215.63,Linux RHEL,Server,2024-12-17,CVE-2020-60267,2023-02-04,74606,4.7,352.5,Yes,Yes,Yes,47
DVC-10144,host-759,192.168.89.202,Windows Server 2019,Server,2024-01-27,CVE-2023-90613,2023-03-28,26407,5.0,375.0,Yes,Yes,No,372
DVC-10291,host-502,192.168.154.178,Linux Ubuntu,Workstation,2024-11-09,CVE-2019-33072,2023-09-15,71407,1.5,75.0,Yes,Yes,No,85
DVC-10429,host-607,192.168.114.110,Windows 10,Workstation,2024-05-24,CVE-2015-90330,2023-12-06,66601,8.8,880.0,No,No,No,254
DVC-10159,host-458,192.168.0.192,Windows 10,Workstation,2024-12-15,CVE-2017-32033,2023-04-04,31397,6.9,517.5,Yes,Yes,Yes,49
DVC-10181,host-738,192.168.0.172,macOS Ventura,Workstation,2024-04-18,CVE-2016-22146,2023-12-03,62394,8.3,830.0,No,Yes,Yes,290
DVC-10190,host-594,192.168.226.138,macOS Ventura,Workstation,2024-03-04,CVE-2019-85592,2023-10-21,12698,0.4,20.0,Yes,No,Yes,335
DVC-10349,host-609,192.168.73.149,Linux RHEL,Server,2024-01-09,CVE-2021-8989,2023-04-15,49966,9.9,1237.5,Yes,No,Yes,390
DVC-10377,host-376,192.168.157.106,Windows Server 2019,Server,2024-08-12,CVE-2015-73445,2023-04-16,69893,0.3,15.0,No,Yes,Yes,174
DVC-10133,host-601,192.168.4.73,Linux RHEL,Server,2024-04-19,CVE-2017-13770,2023-08-30,27044,8.5,850.0,Yes,Yes,Yes,289
DVC-10238,host-616,192.168.235.42,Linux Ubuntu,Workstation,2024-08-24,CVE-2016-36702,2023-05-06,75063,7.4,740.0,No,No,Yes,162
DVC-10050,host-177,192.168.250.177,Windows Server 2019,Server,2024-10-13,CVE-2020-5998,2023-10-21,45859,8.9,890.0,No,Yes,Yes,112
DVC-10318,host-722,192.168.137.92,macOS Ventura,Workstation,2024-06-18,CVE-2023-54564,2023-12-30,30299,9.0,1125.0,Yes,No,Yes,229
DVC-10321,host-955,192.168.84.12,Windows Server 2019,Server,2024-07-25,CVE-2018-39433,2023-12-20,99674,5.7,427.5,No,Yes,No,192
DVC-10053,host-930,192.168.151.91,Windows Server 2019,Server,2024-06-26,CVE-2016-49167,2023-09-20,90579,4.4,330.0,Yes,No,Yes,221
DVC-10479,host-774,192.168.162.221,Windows Server 2019,Server,2024-07-08,CVE-2018-91961,2023-04-06,54037,8.7,870.0,Yes,Yes,Yes,209
DVC-10355,host-432,192.168.185.68,macOS Ventura,Workstation,2024-09-25,CVE-2022-98323,2023-07-31,23799,8.6,860.0,No,No,No,130
DVC-10061,host-694,192.168.243.111,Windows 10,Workstation,2024-06-07,CVE-2024-35593,2023-10-03,66098,8.2,820.0,Yes,Yes,No,240
DVC-10293,host-439,192.168.68.64,Windows 10,Workstation,2024-09-18,CVE-2018-31363,2023-07-31,48936,3.4,170.0,Yes,Yes,Yes,137
DVC-10094,host-931,192.168.242.162,Linux Ubuntu,Workstation,2024-02-15,CVE-2024-86767,2023-07-01,58891,8.0,800.0,Yes,Yes,Yes,353
DVC-10038,host-978,192.168.42.235,Windows 10,Workstation,2024-10-25,CVE-2023-63510,2023-12-30,44031,4.1,307.5,No,Yes,Yes,100
DVC-10075,host-141,192.168.110.173,Windows Server 2019,Server,2024-09-25,CVE-2023-36944,2023-09-09,59090,9.0,1125.0,No,No,Yes,130
DVC-10311,host-405,192.168.64.124,Linux RHEL,Server,2024-01-06,CVE-2021-17257,2023-08-29,59507,1.2,60.0,No,Yes,Yes,393
DVC-10093,host-371,192.168.174.212,Windows 10,Workstation,2024-03-18,CVE-2017-4661,2023-01-19,82865,2.7,135.0,No,No,No,321
DVC-10403,host-719,192.168.23.178,Linux RHEL,Server,2024-10-13,CVE-2018-97154,2023-08-29,38384,5.8,435.0,No,Yes,No,112
DVC-10308,host-931,192.168.91.68,Linux Ubuntu,Workstation,2024-07-06,CVE-2017-13770,2023-08-30,27044,8.5,850.0,No,No,No,211
DVC-10108,host-779,192.168.58.196,macOS Ventura,Workstation,2024-10-06,CVE-2016-49167,2023-09-20,90579,4.4,330.0,No,No,No,119
DVC-10228,host-434,192.168.31.197,Linux Ubuntu,Workstation,2024-11-08,CVE-2017-96449,2023-08-09,84560,3.3,165.0,No,Yes,Yes,86
DVC-10353,host-498,192.168.215.214,Linux Ubuntu,Workstation,2024-10-29,CVE-2020-64235,2023-01-21,94805,4.0,300.0,No,No,Yes,96
DVC-10445,host-777,192.168.126.104,Linux RHEL,Server,2024-10-14,CVE-2016-79262,2023-01-15,98252,0.4,20.0,No,Yes,Yes,111
DVC-10435,host-478,192.168.253.35,Windows 10,Workstation,2024-08-19,CVE-2016-79262,2023-01-15,98252,0.4,20.0,No,No,Yes,167
DVC-10241,host-900,192.168.124.162,macOS Ventura,Workstation,2024-05-07,CVE-2016-48154,2023-03-20,35416,1.1,55.0,No,No,Yes,271
DVC-10254,host-316,192.168.149.159,macOS Ventura,Workstation,2024-07-15,CVE-2016-48154,2023-03-20,35416,1.1,55.0,No,No,No,202
DVC-10385,host-343,192.168.45.244,Linux RHEL,Server,2024-07-26,CVE-2016-88182,2023-08-19,79893,5.9,442.5,No,No,No,191
DVC-10129,host-933,192.168.199.30,Linux Ubuntu,Workstation,2024-04-30,CVE-2020-45643,2023-11-08,33296,7.1,710.0,Yes,No,No,278
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-06-10,CVE-2015-47808,2023-12-04,53869,3.4,170.0,Yes,No,No,237
DVC-10227,host-433,192.168.21.99,Windows Server 2019,Server,2024-02-07,CVE-2020-64509,2023-08-25,65611,3.1,155.0,No,Yes,Yes,361
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-10-12,CVE-2019-43640,2023-04-09,37464,6.8,510.0,No,Yes,No,113
DVC-10277,host-238,192.168.122.203,Windows 10,Workstation,2024-09-15,CVE-2024-69853,2023-03-19,25251,8.9,890.0,Yes,No,No,140
DVC-10045,host-482,192.168.52.18,Windows Server 2019,Server,2024-07-23,CVE-2023-24868,2023-07-23,69546,3.2,160.0,Yes,Yes,No,194
DVC-10470,host-839,192.168.238.60,Linux Ubuntu,Workstation,2024-09-29,CVE-2024-75063,2023-05-04,71429,8.7,870.0,Yes,Yes,Yes,126
DVC-10226,host-642,192.168.156.131,Linux RHEL,Server,2024-08-15,CVE-2016-63582,2023-11-21,55884,1.5,75.0,No,Yes,No,171
DVC-10210,host-153,192.168.0.116,Windows Server 2019,Server,2024-10-04,CVE-2022-76887,2023-02-23,33000,3.1,155.0,Yes,Yes,Yes,121
DVC-10296,host-120,192.168.228.196,Windows 10,Workstation,2024-01-04,CVE-2022-17293,2023-07-19,68279,2.7,135.0,Yes,Yes,Yes,395
DVC-10082,host-495,192.168.29.91,Linux Ubuntu,Workstation,2024-02-26,CVE-2023-24868,2023-07-23,69546,3.2,160.0,No,Yes,No,342
DVC-10364,host-126,192.168.190.204,Windows Server 2019,Server,2024-04-28,CVE-2020-82029,2023-09-15,62531,4.8,360.0,Yes,No,No,280
DVC-10400,host-944,192.168.18.73,Windows 10,Workstation,2024-09-27,CVE-2023-64127,2023-02-06,54667,2.2,110.0,No,Yes,No,128
DVC-10224,host-173,192.168.70.165,Windows 10,Workstation,2024-03-12,CVE-2019-95700,2023-03-20,88873,5.3,397.5,Yes,No,Yes,327
DVC-10118,host-711,192.168.80.8,macOS Ventura,Workstation,2024-03-29,CVE-2020-94067,2023-09-24,19558,4.0,300.0,Yes,Yes,Yes,310
DVC-10162,host-372,192.168.56.70,Linux RHEL,Server,2024-12-21,CVE-2016-7307,2023-04-14,22469,7.8,780.0,Yes,No,No,43
DVC-10434,host-861,192.168.134.61,macOS Ventura,Workstation,2024-05-06,CVE-2016-79262,2023-01-15,98252,0.4,20.0,Yes,No,No,272
DVC-10482,host-214,192.168.158.196,Linux RHEL,Server,2024-07-04,CVE-2024-99919,2023-07-11,55818,0.1,5.0,Yes,Yes,No,213
DVC-10375,host-205,192.168.115.30,Linux Ubuntu,Workstation,2024-09-08,CVE-2017-95759,2023-02-13,87505,1.6,80.0,Yes,Yes,No,147
DVC-10212,host-782,192.168.106.179,Windows Server 2019,Server,2024-06-09,CVE-2022-22071,2023-10-06,44456,4.2,315.0,No,No,No,238
DVC-10143,host-839,192.168.226.110,Windows Server 2019,Server,2024-10-29,CVE-2023-58320,2023-09-07,91512,2.6,130.0,No,No,Yes,96
DVC-10365,host-958,192.168.236.166,Windows Server 2019,Server,2024-10-11,CVE-2016-84063,2023-11-25,64887,5.2,390.0,Yes,Yes,Yes,114
DVC-10144,host-759,192.168.89.202,Windows Server 2019,Server,2024-02-10,CVE-2017-4661,2023-01-19,82865,2.7,135.0,Yes,Yes,Yes,358
DVC-10019,host-621,192.168.52.51,Windows 10,Workstation,2024-04-12,CVE-2023-63510,2023-12-30,44031,4.1,307.5,Yes,No,Yes,296
DVC-10147,host-967,192.168.232.59,macOS Ventura,Workstation,2024-08-28,CVE-2016-17353,2023-12-29,21411,6.1,457.5,No,No,No,158
DVC-10134,host-953,192.168.245.233,Linux RHEL,Server,2024-07-29,CVE-2024-35593,2023-10-03,66098,8.2,820.0,Yes,Yes,No,188
DVC-10200,host-160,192.168.10.153,Linux Ubuntu,Workstation,2024-06-11,CVE-2016-88182,2023-08-19,79893,5.9,442.5,No,No,Yes,236
DVC-10082,host-495,192.168.29.91,Linux Ubuntu,Workstation,2024-03-03,CVE-2020-61797,2023-05-22,71657,5.6,420.0,Yes,Yes,No,336
DVC-10208,host-703,192.168.23.193,Windows 10,Workstation,2024-02-20,CVE-2020-60267,2023-02-04,74606,4.7,352.5,Yes,Yes,No,348
DVC-10350,host-209,192.168.102.199,Windows Server 2019,Server,2024-10-27,CVE-2022-37181,2023-03-23,47476,6.3,472.5,Yes,Yes,No,98
DVC-10478,host-742,192.168.167.206,Windows Server 2019,Server,2024-02-24,CVE-2016-11500,2023-02-27,38667,3.9,195.0,Yes,No,No,344
DVC-10364,host-126,192.168.190.204,Windows Server 2019,Server,2024-06-13,CVE-2023-41832,2023-07-23,98240,5.9,442.5,No,No,Yes,234
DVC-10248,host-983,192.168.178.223,Linux Ubuntu,Workstation,2024-05-18,CVE-2015-73511,2023-01-11,33251,7.8,780.0,Yes,Yes,No,260
DVC-10208,host-703,192.168.23.193,Windows 10,Workstation,2024-05-26,CVE-2024-72346,2023-11-17,14697,3.4,170.0,Yes,No,No,252
DVC-10368,host-513,192.168.92.18,Linux Ubuntu,Workstation,2024-02-06,CVE-2022-75513,2023-09-02,84088,0.4,20.0,No,Yes,Yes,362
DVC-10440,host-655,192.168.195.90,Linux Ubuntu,Workstation,2024-07-08,CVE-2016-88106,2023-04-19,88974,6.8,510.0,Yes,No,Yes,209
DVC-10116,host-781,192.168.6.233,Linux RHEL,Server,2024-07-28,CVE-2016-79262,2023-01-15,98252,0.4,20.0,No,Yes,No,189
DVC-10440,host-655,192.168.195.90,Linux Ubuntu,Workstation,2024-04-28,CVE-2023-63510,2023-12-30,44031,4.1,307.5,Yes,No,Yes,280
DVC-10388,host-197,192.168.194.240,Linux RHEL,Server,2024-06-25,CVE-2023-75366,2023-01-08,17977,9.2,1150.0,Yes,Yes,No,222
DVC-10062,host-628,192.168.8.237,Linux RHEL,Server,2024-06-08,CVE-2019-25998,2023-12-20,87779,9.1,1137.5,Yes,Yes,Yes,239
DVC-10477,host-415,192.168.72.66,Windows 10,Workstation,2024-05-13,CVE-2022-3266,2023-07-21,92883,7.4,740.0,No,Yes,Yes,265
DVC-10397,host-733,192.168.148.202,Windows Server 2019,Server,2024-07-09,CVE-2016-55640,2023-07-07,25300,4.8,360.0,Yes,Yes,No,208
DVC-10047,host-274,192.168.108.251,Windows Server 2019,Server,2024-03-28,CVE-2015-83513,2023-07-07,79248,6.7,502.5,Yes,Yes,No,311
DVC-10106,host-911,192.168.0.233,macOS Ventura,Workstation,2024-06-06,CVE-2015-16433,2023-05-26,19680,9.1,1137.5,Yes,No,No,241
DVC-10417,host-377,192.168.129.86,Linux Ubuntu,Workstation,2024-03-24,CVE-2022-17293,2023-07-19,68279,2.7,135.0,Yes,No,Yes,315
DVC-10100,host-745,192.168.223.207,Linux RHEL,Server,2024-04-13,CVE-2023-33457,2023-01-19,44466,1.9,95.0,Yes,Yes,Yes,295
DVC-10039,host-578,192.168.175.104,macOS Ventura,Workstation,2024-08-20,CVE-2021-62607,2023-11-06,86526,5.1,382.5,Yes,Yes,Yes,166
DVC-10149,host-239,192.168.4.47,Windows 10,Workstation,2024-06-21,CVE-2023-23003,2023-09-30,24450,9.3,1162.5,Yes,No,No,226
DVC-10173,host-509,192.168.207.85,Windows 10,Workstation,2024-05-16,CVE-2016-60639,2023-01-31,53454,9.6,1200.0,No,Yes,No,262
